# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_9	cds	53178	54062	-	JJLLKI_03271	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNM0
contig_9	cds	54216	54911	-	JJLLKI_03272	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQ80
contig_9	cds	54908	55306	-	JJLLKI_03273	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P60636
contig_9	cds	55438	56346	-	JJLLKI_03274	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQ82
contig_9	cds	56472	57830	+	JJLLKI_03275	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQ83
contig_9	cds	57842	58879	+	JJLLKI_03276	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNM1
contig_9	cds	58895	59596	+	JJLLKI_03277	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQ84
contig_9	cds	59605	60249	+	JJLLKI_03278	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNM2
contig_9	cds	60264	61457	+	JJLLKI_03279	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A725VCP0
contig_9	cds	61566	62504	+	JJLLKI_03280	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GLH3
contig_9	sorf	62562	62645	-	JJLLKI_03281	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U7IQQ2
contig_9	cds	62963	64399	+	JJLLKI_03282	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQ86
contig_9	cds	64465	65226	+	JJLLKI_03283	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNM5
contig_9	cds	65275	65844	-	JJLLKI_03284	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GLI1
contig_9	cds	66003	66590	+	JJLLKI_03285	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQ88
contig_9	ncRNA-region	66669	66751	+	-	83.8	2.5e-15	-	-	-	RFAM:RF03039
contig_9	cds	66795	67703	+	JJLLKI_03286	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A379STR9
contig_9	cds	67762	69492	-	JJLLKI_03287	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_M7RLU6
contig_9	cds	69759	72056	+	JJLLKI_03288	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A621DYF0
contig_9	cds	72237	73154	+	JJLLKI_03289	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603P3Y6
contig_9	cds	73158	74327	+	JJLLKI_03290	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A615FRW9
contig_9	cds	74320	75267	+	JJLLKI_03291	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQ89
contig_9	cds	75251	75982	+	JJLLKI_03292	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A607GGM9
contig_9	cds	75963	76070	-	JJLLKI_03293	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQ90
contig_9	cds	76130	76861	-	JJLLKI_03294	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CL12
contig_9	cds	77084	78769	+	JJLLKI_03295	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A637D4X5
contig_9	cds	78766	79485	+	JJLLKI_03296	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNN2
contig_9	cds	79532	79999	+	JJLLKI_03297	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8XEY4
contig_9	cds	80056	80586	-	JJLLKI_03298	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TXW1
contig_9	cds	80758	81216	-	JJLLKI_03299	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQ91
contig_9	cds	81457	83490	-	JJLLKI_03300	1357.0	0.0	1.013	0.962	0.980	UniRef:UniRef90_A6TBK7
contig_9	cds	83655	84764	+	JJLLKI_03301	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNN5
contig_9	cds	85042	85323	+	JJLLKI_03302	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQ92
contig_9	cds	85602	86135	+	JJLLKI_03303	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V9FKG4
contig_9	cds	86197	86877	+	JJLLKI_03304	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C7HU31
contig_9	cds	86906	89392	+	JJLLKI_03305	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5H9Y226
contig_9	cds	89408	90430	+	JJLLKI_03306	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A718T6N6
contig_9	cds	90474	90788	-	JJLLKI_03307	187.0	1.2e-63	1.058	0.982	0.809	BlastRules:WP_000153067
contig_9	ncRNA-region	91071	91167	+	-	69.6	3.3e-11	-	-	-	RFAM:RF00059
contig_9	cds	91199	91996	+	JJLLKI_03308	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3K646
contig_9	cds	91983	92783	+	JJLLKI_03309	525.0	3.8e-192	1.0	1.0	1.0	BlastRules:WP_001188957
contig_9	cds	92819	93565	+	JJLLKI_03310	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQ95
contig_9	cds	93539	94504	-	JJLLKI_03311	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GKC3
contig_9	cds	94501	95505	-	JJLLKI_03312	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W1VE47
contig_9	cds	95502	96773	-	JJLLKI_03313	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GL82
contig_9	cds	97027	98079	+	JJLLKI_03314	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQ97
contig_9	cds	98132	99031	-	JJLLKI_03315	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5EXY0
contig_9	cds	99596	99931	+	JJLLKI_03316	204.0	3.1e-70	1.0	1.0	0.910	VFDB:VFG052346
contig_9	cds	100053	100469	+	JJLLKI_03317	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GKX8
contig_9	cds	100505	101512	-	JJLLKI_03318	-	-	1.0	0.963	0.985	NCBIProtein:AAL21040.1
contig_9	ncRNA	101834	101918	-	JJLLKI_03319	104.6	2.5e-16	-	-	-	RFAM:RF00112
contig_9	cds	102002	103363	-	JJLLKI_03320	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQ98
contig_9	cds	103479	105590	-	JJLLKI_03321	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GL28
contig_9	cds	105601	106317	-	JJLLKI_03322	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TVX6
contig_9	cds	106317	107519	-	JJLLKI_03323	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V0QWZ6
contig_9	cds	107788	108510	-	JJLLKI_03324	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4U0H3
contig_9	cds	108507	109910	-	JJLLKI_03325	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A625KRH7
contig_9	cds	109910	111322	-	JJLLKI_03326	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5EXV9
contig_9	cds	111319	114399	-	JJLLKI_03327	1907.0	0.0	1.0	1.0	0.997	BlastRules:WP_000667481
contig_9	cds	114400	117522	-	JJLLKI_03328	1894.0	0.0	1.0	1.0	0.995	BlastRules:WP_001197805
contig_9	cds	117522	118763	-	JJLLKI_03329	741.0	2.1e-272	1.0	1.0	0.993	BlastRules:WP_000678822
contig_9	cds	118868	119065	-	JJLLKI_03330	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8D4Z1R7
contig_9	ncRNA	119031	119176	-	JJLLKI_03331	154.7	1.9e-25	-	-	-	RFAM:RF00113
contig_9	sorf	119046	119105	+	JJLLKI_03332	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0LRR2
contig_9	cds	119204	120556	-	JJLLKI_03333	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNQ4
contig_9	cds	120690	121559	+	JJLLKI_03334	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNQ5
contig_9	cds	121527	124517	-	JJLLKI_03335	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TY42
contig_9	cds	124848	125489	+	JJLLKI_03336	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67408
contig_9	cds	125580	126161	+	JJLLKI_03337	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P63905
contig_9	cds	126200	128056	+	JJLLKI_03338	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3K6F9
contig_9	cds	128142	129722	-	JJLLKI_03339	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNQ8
contig_9	ncRNA-region	130180	130218	+	-	56.1	1.1e-11	-	-	-	RFAM:RF01707
contig_9	cds	130397	131536	+	JJLLKI_03340	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNQ9
contig_9	cds	131542	131991	+	JJLLKI_03341	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9F7B2
contig_9	cds	131988	134147	+	JJLLKI_03342	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U9BEN5
contig_9	cds	134165	135076	+	JJLLKI_03343	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L431
contig_9	cds	135079	135567	+	JJLLKI_03344	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0L0F1
contig_9	cds	135564	136781	+	JJLLKI_03345	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3K600
contig_9	cds	136756	137970	+	JJLLKI_03346	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C7HSL2
contig_9	cds	137983	138729	+	JJLLKI_03347	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z1V4K2
contig_9	cds	138745	139299	+	JJLLKI_03348	380.0	3.0e-137	1.0	1.0	1.0	BlastRules:WP_001153547
contig_9	cds	139323	140444	+	JJLLKI_03349	737.0	2.3e-268	0.992	0.956	0.992	UniRef:UniRef90_P0AC88
contig_9	cds	140447	141412	+	JJLLKI_03350	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V2V6W0
contig_9	cds	141415	141888	+	JJLLKI_03351	312.0	2.6e-111	1.0	1.0	0.962	BlastRules:WP_001526160
contig_9	cds	141885	143108	+	JJLLKI_03352	805.0	3.3e-298	1.0	1.0	0.985	BlastRules:WP_000699632
contig_9	cds	143111	144547	+	JJLLKI_03353	959.0	0.0	1.0	0.996	0.996	BlastRules:WP_000605938
contig_9	ncRNA-region	144603	144653	+	-	66.4	1.4e-11	-	-	-	RFAM:RF02929
contig_9	cds	144658	146028	+	JJLLKI_03354	899.0	0.0	1.0	1.0	0.982	BlastRules:WP_000164218
contig_9	cds	146082	147476	+	JJLLKI_03355	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GL80
contig_9	cds	147578	149056	+	JJLLKI_03356	919.0	0.0	1.0	1.0	1.0	BlastRules:WP_000058424
contig_9	cds	149078	150358	+	JJLLKI_03357	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5H9Y6K3
contig_9	cds	150355	151575	+	JJLLKI_03358	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W7MPY7
contig_9	cds	151586	152989	+	JJLLKI_03359	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A630KX73
contig_9	cds	153167	154060	+	JJLLKI_03360	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2K7
contig_9	ncRNA-region	154325	154363	+	-	60.6	1.1e-12	-	-	-	RFAM:RF01707
contig_10	cds	314	1102	-	JJLLKI_03361	-	-	1.0	1.0	0.988	NCBIProtein:ALE61791.1
contig_10	ncRNA	1352	1469	+	JJLLKI_03362	124.4	8.0e-21	-	-	-	RFAM:RF01387
contig_10	cds	1591	1830	-	JJLLKI_03363	158.0	8.8e-53	1.0	1.0	1.0	BlastRules:WP_000497451
contig_10	cds	2021	2542	-	JJLLKI_03364	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A630KVB9
contig_10	cds	2895	3086	-	JJLLKI_03365	114.0	2.9e-32	1.0	0.851	0.921	UniRef:UniRef90_V7IRD0
contig_10	cds	3303	3566	-	JJLLKI_03366	176.0	1.5e-59	1.0	1.0	0.966	BlastRules:WP_001535993
contig_10	ncRNA	3567	4374	+	JJLLKI_03367	922.6	1.7e-73	-	-	-	RFAM:RF02088
contig_10	cds	3865	3993	+	JJLLKI_03368	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GLH7
contig_10	cds	4375	4932	+	JJLLKI_03369	356.0	9.1e-128	1.0	1.0	0.984	BlastRules:WP_000789471
contig_10	tRNA	5323	5399	+	JJLLKI_03370	59.1	-	-	-	-	-
contig_10	ncRNA	5574	5763	+	JJLLKI_03371	71.9	7.2e-12	-	-	-	RFAM:RF02076
contig_10	cds	6154	6498	-	JJLLKI_03372	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3G7G8
contig_10	cds	7133	7306	-	JJLLKI_03373	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GMB0
contig_10	ncRNA-region	7568	7632	+	-	97.4	1.5e-16	-	-	-	RFAM:RF01795
contig_10	cds	7626	8093	+	JJLLKI_03374	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3K3C8
contig_10	cds	8432	8692	+	JJLLKI_03375	167.0	3.0e-52	0.977	0.832	0.929	UniRef:UniRef90_A0A447U4M3
contig_10	cds	8910	9476	+	JJLLKI_03376	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_G5RWC8
contig_10	cds	9559	10089	-	JJLLKI_03377	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A718ZC07
contig_10	cds	10238	10552	-	JJLLKI_03378	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQQ5
contig_10	cds	11234	12868	+	JJLLKI_03379	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TTV6
contig_10	cds	12868	13842	+	JJLLKI_03380	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GM74
contig_10	cds	13832	14644	+	JJLLKI_03381	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V9CG20
contig_10	cds	14638	15435	+	JJLLKI_03382	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GLJ5
contig_10	cds	15429	16019	+	JJLLKI_03383	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X0DDG6
contig_10	cds	16101	17234	-	JJLLKI_03384	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQQ1
contig_10	cds	17428	17754	+	JJLLKI_03385	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPY1
contig_10	tRNA	17763	17839	+	JJLLKI_03386	61.8	-	-	-	-	-
contig_10	ncRNA	17849	17899	-	JJLLKI_03387	85.7	2.8e-15	-	-	-	RFAM:RF01388
contig_10	cds	17948	18598	+	JJLLKI_03388	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A724LN48
contig_10	cds	18707	19495	+	JJLLKI_03389	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GMF5
contig_10	cds	19640	20233	+	JJLLKI_03390	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603NTW9
contig_10	cds	20302	21150	+	JJLLKI_03391	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L453
contig_10	cds	21405	21653	-	JJLLKI_03392	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPX7
contig_10	cds	21970	22515	+	JJLLKI_03393	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603BLN8
contig_10	cds	22711	23349	+	JJLLKI_03394	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQP8
contig_10	cds	23522	23884	+	JJLLKI_03395	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A618AGF3
contig_10	cds	23887	24069	+	JJLLKI_03396	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GMH2
contig_10	cds	24299	24940	+	JJLLKI_03397	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A656IDF6
contig_10	ncRNA	24991	25058	-	JJLLKI_03398	67.5	4.8e-10	-	-	-	RFAM:RF00057
contig_10	cds	25255	25503	+	JJLLKI_03399	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQP7
contig_10	cds	25936	26187	+	JJLLKI_03400	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPX2
contig_10	cds	26256	26567	+	JJLLKI_03401	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A606YK71
contig_10	cds	26553	26900	-	JJLLKI_03402	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPX0
contig_10	cds	27019	28203	-	JJLLKI_03403	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPW9
contig_10	cds	28304	29098	+	JJLLKI_03404	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPW8
contig_10	cds	29078	29524	-	JJLLKI_03405	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F873
contig_10	cds	29730	29837	+	JJLLKI_03406	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q5PHE1
contig_10	cds	29834	30361	-	JJLLKI_03407	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A617VK75
contig_10	cds	30402	31895	-	JJLLKI_03408	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5H9Y8S4
contig_10	cds	32198	32413	+	JJLLKI_03409	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V0QUU0
contig_10	cds	32567	33853	-	JJLLKI_03410	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPW3
contig_10	cds	33976	35910	-	JJLLKI_03411	1267.0	0.0	1.0	1.0	0.986	BlastRules:WP_001019882
contig_10	cds	36337	37083	+	JJLLKI_03412	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQP6
contig_10	cds	37373	38569	+	JJLLKI_03413	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GMT7
contig_10	cds	38675	39523	+	JJLLKI_03414	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GMF2
contig_10	cds	39622	40506	-	JJLLKI_03415	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPV9
contig_10	cds	40841	41836	-	JJLLKI_03416	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1P0
contig_10	cds	42178	42591	+	JJLLKI_03417	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65449
contig_10	cds	42633	42911	+	JJLLKI_03418	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQP5
contig_10	cds	43263	43919	-	JJLLKI_03419	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603BML9
contig_10	cds	43946	45034	-	JJLLKI_03420	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPV7
contig_10	cds	45058	46914	-	JJLLKI_03421	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8Z6F3
contig_10	cds	47088	47639	+	JJLLKI_03422	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A655BV12
contig_10	cds	47757	48800	+	JJLLKI_03423	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3K3H5
contig_10	cds	48805	50754	+	JJLLKI_03424	1239.0	0.0	0.998	0.992	0.944	BlastRules:WP_001140209
contig_10	cds	50784	52127	-	JJLLKI_03425	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A626AV74
contig_10	cds	52366	52641	+	JJLLKI_03426	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W5D3B7
contig_10	cds	52601	53017	-	JJLLKI_03427	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603BPG7
contig_10	cds	53090	53968	-	JJLLKI_03428	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1A9
contig_10	cds	54342	55568	+	JJLLKI_03429	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3G7P1
contig_10	cds	55559	56593	+	JJLLKI_03430	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPV1
contig_10	cds	56590	58068	+	JJLLKI_03431	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GMJ1
contig_10	cds	58065	59408	+	JJLLKI_03432	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5H9Y5J4
contig_10	cds	59401	60369	+	JJLLKI_03433	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I2DYN7
contig_10	cds	60705	61190	+	JJLLKI_03434	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GMV7
contig_10	cds	61265	62146	-	JJLLKI_03435	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GMH9
contig_10	cds	62267	63094	-	JJLLKI_03436	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPU5
contig_10	cds	63313	63654	+	JJLLKI_03437	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQP3
contig_10	cds	63955	64275	+	JJLLKI_03438	196.0	3.4e-67	1.0	1.0	0.962	BlastRules:WP_000412169
contig_10	cds	64358	65716	+	JJLLKI_03439	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A625KQ90
contig_10	cds	65767	66114	+	JJLLKI_03440	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W5I5E7
contig_10	cds	66128	66967	+	JJLLKI_03441	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQP1
contig_10	cds	67092	68447	+	JJLLKI_03442	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y8I6J7
contig_10	cds	68460	69218	+	JJLLKI_03443	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V0GPS4
contig_10	cds	69262	71514	-	JJLLKI_03444	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A609W471
contig_10	cds	71879	72121	+	JJLLKI_03445	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57PW5
contig_10	cds	72224	73615	-	JJLLKI_03446	819.0	8.6e-302	0.998	0.998	0.961	BlastRules:WP_001010696
contig_10	cds	73752	74351	-	JJLLKI_03447	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPT8
contig_10	cds	74489	75157	-	JJLLKI_03448	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A619KCS2
contig_10	cds	75306	75842	+	JJLLKI_03449	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQN9
contig_10	cds	75885	76745	-	JJLLKI_03450	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQN8
contig_10	cds	76852	77142	-	JJLLKI_03451	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0KG81
contig_10	cds	77239	78171	-	JJLLKI_03452	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TTX2
contig_10	cds	78460	79218	+	JJLLKI_03453	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5T9FRT0
contig_10	cds	79267	80226	-	JJLLKI_03454	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0L1A9
contig_10	cds	80369	80683	+	JJLLKI_03455	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603N517
contig_10	cds	80680	81534	+	JJLLKI_03456	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5H9Y8X6
contig_10	cds	81794	83722	+	JJLLKI_03457	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57PV3
contig_10	cds	83834	84268	+	JJLLKI_03458	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QMS8
contig_10	cds	84364	84561	+	JJLLKI_03459	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7Q1
contig_10	cds	84612	84968	+	JJLLKI_03460	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AHA8
contig_10	ncRNA-region	85084	85207	+	-	69.4	5.7e-10	-	-	-	RFAM:RF01859
contig_10	sorf	85089	85133	+	JJLLKI_03461	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AD74
contig_10	cds	85270	86253	+	JJLLKI_03462	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67038
contig_10	cds	86269	88656	+	JJLLKI_03463	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P15434
contig_10	cds	88661	88960	+	JJLLKI_03464	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AHA5
contig_10	ncRNA	88961	89162	+	JJLLKI_03465	262.1	6.1e-40	-	-	-	RFAM:RF02082
contig_10	cds	89163	90143	+	JJLLKI_03466	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5QVW1
contig_10	cds	90235	90786	+	JJLLKI_03467	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQN7
contig_10	cds	90786	91535	+	JJLLKI_03468	487.0	5.5e-174	1.004	1.0	0.988	UniRef:UniRef90_P63351
contig_10	cds	91612	92076	+	JJLLKI_03469	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPS7
contig_10	cds	92390	93103	+	JJLLKI_03470	462.0	4.1e-168	1.0	1.0	1.0	BlastRules:WP_000561998
contig_10	cds	93165	94607	+	JJLLKI_03471	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W5IE70
contig_10	cds	94642	94833	-	JJLLKI_03472	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQN6
contig_10	cds	94990	96036	-	JJLLKI_03473	647.0	1.0e-237	1.0	1.0	0.908	BlastRules:WP_001082219
contig_10	cds	96192	97025	-	JJLLKI_03474	526.0	6.2e-192	1.0	1.0	0.971	BlastRules:WP_000368046
contig_10	cds	97362	99740	+	JJLLKI_03475	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5H9Y2D6
contig_10	cds	99782	101422	-	JJLLKI_03476	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57PT6
contig_10	cds	101512	101805	-	JJLLKI_03477	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPS1
contig_10	cds	101802	103088	-	JJLLKI_03478	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3HU43
contig_10	cds	103145	104080	-	JJLLKI_03479	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z0IWD0
contig_10	cds	104102	104866	-	JJLLKI_03480	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A718SV17
contig_10	cds	105329	106219	+	JJLLKI_03481	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y0E4N0
contig_10	cds	106295	107446	-	JJLLKI_03482	734.0	1.2e-266	1.0	0.941	0.945	UniRef:UniRef90_P0A9U8
contig_10	cds	107460	109055	-	JJLLKI_03483	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y0MPG5
